tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1001554,cust_37839,True,2024-06-24T00:24:00,"Thanks, that worked!",,1001553
1001556,StreamBoxHelp,False,2024-06-24T03:39:00,"Thank you so much for the kind words, we really appreciate it!",,1001555
1001557,cust_47261,True,2024-06-24T04:10:00,DMed you now.,,1001556
1001558,cust_87883,True,2024-06-24T08:00:00,Trying to downgrade my plan but the app won't let me,1001559,
1001559,StreamBoxHelp,False,2024-06-24T09:28:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1001558
1001560,cust_26950,True,2024-06-24T16:00:00,"Just wanted to say the new app update is great, thanks!",1001561,
1001561,StreamBoxHelp,False,2024-06-24T19:15:00,"Thank you so much for the kind words, we really appreciate it!",,1001560
1001562,cust_43444,True,2024-06-24T21:00:00,"How do I cancel my subscription, can't find the button anywhere",1001563,
1001563,StreamBoxHelp,False,2024-06-24T21:46:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1001562
1001564,cust_25807,True,2024-06-25T01:00:00,Quality drops to 240p randomly during playback on on my smart TV,1001565,
1001565,StreamBoxHelp,False,2024-06-25T04:56:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1001564
1001566,cust_25807,True,2024-06-25T05:40:00,"Thanks, that worked!",,1001565
1001567,cust_36197,True,2024-06-25T10:00:00,"Please add profiles for kids, would make this so much better",1001568,
1001568,StreamBoxHelp,False,2024-06-25T10:28:00,"Great idea, we've logged this as feedback for our roadmap team!",,1001567
1001569,cust_92665,True,2024-06-25T15:00:00,"It freezes on the loading screen, had to force close 2 times",1001570,
1001571,cust_79111,True,2024-06-25T21:00:00,Reset link says expired every single time on my iPad,1001572,
1001572,StreamBoxHelp,False,2024-06-25T22:56:00,"Please try the 'Forgot password' link again; if it keeps expiring, send us a DM with your account email and we'll help directly.",,1001571
1001573,cust_99694,True,2024-06-26T01:00:00,"You charged me after I cancelled last week, this isn't right",1001574,
1001574,StreamBoxHelp,False,2024-06-26T03:26:00,That shouldn't happen -- please DM your account email and the charge date so our billing team can review and correct it.,,1001573
1001575,cust_99694,True,2024-06-26T03:34:00,DMed you now.,,1001574
1001576,cust_96619,True,2024-06-26T09:00:00,Trying to downgrade my plan but the app won't let me,1001577,
1001577,StreamBoxHelp,False,2024-06-26T12:21:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1001576
1001578,cust_96619,True,2024-06-26T13:05:00,DMed you now.,,1001577
1001579,cust_61505,True,2024-06-26T13:00:00,"The password reset email never arrives, checked spam too",1001580,
1001580,StreamBoxHelp,False,2024-06-26T14:25:00,"Please try the 'Forgot password' link again; if it keeps expiring, send us a DM with your account email and we'll help directly.",,1001579
1001581,cust_44743,True,2024-06-26T22:00:00,Quality drops to 240p randomly during playback on on my iPhone,1001582,
1001582,StreamBoxHelp,False,2024-06-27T01:48:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1001581
1001583,cust_25293,True,2024-06-27T03:00:00,I keep getting logged out of the app every time I open it on my iPhone,1001584,
1001585,cust_91067,True,2024-06-27T08:00:00,Audio and video are out of sync for the last 5 days,1001586,
1001586,StreamBoxHelp,False,2024-06-27T08:37:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1001585
1001587,cust_91067,True,2024-06-27T09:31:00,"Thanks, that worked!",,1001586
1001588,cust_13514,True,2024-06-27T13:00:00,"Video keeps buffering even on good wifi, so annoying",1001589,
1001589,StreamBoxHelp,False,2024-06-27T16:40:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1001588
1001590,cust_70742,True,2024-06-27T20:00:00,"The password reset email never arrives, checked spam too on my smart TV",,
1001592,StreamBoxHelp,False,2024-06-28T01:56:00,"You can request a new reset link from the login screen -- it can take up to 10 minutes to arrive. If it still doesn't show up, DM us the email on file.",,1001591
1001593,cust_11032,True,2024-06-28T08:00:00,"How do I cancel my subscription, can't find the button anywhere",1001594,
1001594,StreamBoxHelp,False,2024-06-28T11:13:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1001593
1001595,cust_73897,True,2024-06-28T12:00:00,"Worst service I've ever used, so disappointed",1001596,
1001596,StreamBoxHelp,False,2024-06-28T13:04:00,That's not the experience we want for you. Please DM us details so we can make it right.,,1001595
1001597,cust_82516,True,2024-06-28T20:00:00,"How do I cancel my subscription, can't find the button anywhere",1001598,
1001598,StreamBoxHelp,False,2024-06-28T22:11:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1001597
1001599,cust_12727,True,2024-06-29T03:00:00,"How do I cancel my subscription, can't find the button anywhere",1001600,
1001600,StreamBoxHelp,False,2024-06-29T04:04:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1001599
1001601,cust_96108,True,2024-06-29T10:00:00,Quality drops to 240p randomly during playback on on my iPhone,1001602,
1001602,StreamBoxHelp,False,2024-06-29T11:51:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1001601
1001603,cust_31237,True,2024-06-29T15:00:00,Audio and video are out of sync for the last 4 days,1001604,
1001604,StreamBoxHelp,False,2024-06-29T17:55:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1001603
1001605,cust_31237,True,2024-06-29T18:07:00,DMed you now.,,1001604
1001606,cust_74713,True,2024-06-29T21:00:00,"Can't log in at all today, just spinning forever on my iPhone",1001607,
1001607,StreamBoxHelp,False,2024-06-29T22:36:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1001606
1001608,cust_14190,True,2024-06-30T04:00:00,"The password reset email never arrives, checked spam too on Android",1001609,
1001609,StreamBoxHelp,False,2024-06-30T04:35:00,"You can request a new reset link from the login screen -- it can take up to 10 minutes to arrive. If it still doesn't show up, DM us the email on file.",,1001608
1001610,cust_16117,True,2024-06-30T08:00:00,"Been waiting 3 days for a reply, unbelievable",1001611,
1001611,StreamBoxHelp,False,2024-06-30T11:05:00,We're sorry for the delay and frustration -- DM us your account email so we can prioritize this.,,1001610
1001612,cust_23879,True,2024-06-30T12:00:00,"I think my account got hacked, can't log in anymore",1001613,
1001614,cust_30582,True,2024-06-30T20:00:00,"Customer support just helped me out super fast, appreciated",1001615,
1001615,StreamBoxHelp,False,2024-06-30T23:12:00,"That means a lot, thanks for being a subscriber!",,1001614
1001616,cust_30582,True,2024-06-30T23:37:00,Ok will try that.,,1001615
1001617,cust_36462,True,2024-07-01T00:00:00,"My email was changed without my permission, please help",1001618,
1001618,StreamBoxHelp,False,2024-07-01T01:32:00,We take this seriously. Please DM your account email immediately and avoid using the account until we confirm it's secure.,,1001617
1001619,cust_36462,True,2024-07-01T01:51:00,Ok will try that.,,1001618
1001620,cust_57270,True,2024-07-01T09:00:00,Audio and video are out of sync for the last 3 days,1001621,
1001621,StreamBoxHelp,False,2024-07-01T12:26:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1001620
1001622,cust_70129,True,2024-07-01T15:00:00,Trying to downgrade my plan but the app won't let me,1001623,
1001623,StreamBoxHelp,False,2024-07-01T15:42:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1001622
1001624,cust_21112,True,2024-07-01T18:00:00,"Can I get my money back, I never used it after signing up",1001625,
1001626,cust_85308,True,2024-07-02T01:00:00,"Video keeps buffering even on good wifi, so annoying",1001627,
1001627,StreamBoxHelp,False,2024-07-02T02:47:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1001626
1001628,cust_55109,True,2024-07-02T08:00:00,"Just wanted to say the new app update is great, thanks!",1001629,
1001629,StreamBoxHelp,False,2024-07-02T11:04:00,"Thank you so much for the kind words, we really appreciate it!",,1001628
1001630,cust_91027,True,2024-07-02T16:00:00,"Customer support just helped me out super fast, appreciated",1001631,
1001631,StreamBoxHelp,False,2024-07-02T19:23:00,"That means a lot, thanks for being a subscriber!",,1001630
1001632,cust_61117,True,2024-07-02T20:00:00,"Your app won't let me sign in, keeps saying invalid credentials on the web app",1001633,
1001633,StreamBoxHelp,False,2024-07-02T22:15:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1001632
1001634,cust_13069,True,2024-07-03T01:00:00,"Why was this show removed, I was in the middle of it",1001635,
1001635,StreamBoxHelp,False,2024-07-03T04:10:00,Content availability varies by region due to licensing. We appreciate the feedback and will share it with the content team.,,1001634
1001636,cust_44046,True,2024-07-03T08:00:00,Audio and video are out of sync for the last 4 days,1001637,
1001637,StreamBoxHelp,False,2024-07-03T09:59:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1001636
1001638,cust_86230,True,2024-07-03T13:00:00,Trying to downgrade my plan but the app won't let me,1001639,
1001639,StreamBoxHelp,False,2024-07-03T14:34:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1001638
1001640,cust_98137,True,2024-07-03T22:00:00,"Someone is using my account, I see devices I don't recognize logged in",1001641,
1001641,StreamBoxHelp,False,2024-07-03T22:31:00,This needs immediate attention -- please DM us right away so our security team can lock down your account.,,1001640
1001642,cust_69547,True,2024-07-04T02:00:00,"Someone is using my account, I see devices I don't recognize logged in",1001643,
1001643,StreamBoxHelp,False,2024-07-04T02:28:00,This needs immediate attention -- please DM us right away so our security team can lock down your account.,,1001642
1001644,cust_20233,True,2024-07-04T09:00:00,"Can I get my money back, I never used it after signing up",1001645,
1001645,StreamBoxHelp,False,2024-07-04T12:48:00,"Understood, we'll need to verify your account first -- DM us your email and we'll get this looked at.",,1001644
1001646,cust_74165,True,2024-07-04T15:00:00,Trying to downgrade my plan but the app won't let me,1001647,
1001647,StreamBoxHelp,False,2024-07-04T17:09:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1001646
1001648,cust_74165,True,2024-07-04T17:56:00,"Thanks, that worked!",,1001647
1001649,cust_72043,True,2024-07-04T21:00:00,"Video keeps buffering even on good wifi, so annoying",1001650,
1001650,StreamBoxHelp,False,2024-07-05T01:00:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1001649
1001651,cust_58442,True,2024-07-05T00:00:00,Trying to downgrade my plan but the app won't let me,1001652,
1001652,StreamBoxHelp,False,2024-07-05T01:40:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1001651
1001653,cust_28726,True,2024-07-05T06:00:00,"I was billed twice for the same month, please fix this",1001654,
1001654,StreamBoxHelp,False,2024-07-05T09:52:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1001653
1001655,cust_28726,True,2024-07-05T10:41:00,DMed you now.,,1001654
1001656,cust_55698,True,2024-07-05T16:00:00,I keep getting logged out of the app every time I open it,1001657,
1001657,StreamBoxHelp,False,2024-07-05T18:29:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1001656
1001658,cust_27407,True,2024-07-05T22:00:00,"How do I cancel my subscription, can't find the button anywhere",1001659,
1001659,StreamBoxHelp,False,2024-07-05T22:43:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1001658
1001660,cust_63690,True,2024-07-06T04:00:00,"My email was changed without my permission, please help",1001661,
1001661,StreamBoxHelp,False,2024-07-06T06:56:00,This needs immediate attention -- please DM us right away so our security team can lock down your account.,,1001660
1001662,cust_13251,True,2024-07-06T07:00:00,Audio and video are out of sync for the last 4 days,1001663,
1001663,StreamBoxHelp,False,2024-07-06T09:49:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1001662
1001664,cust_13251,True,2024-07-06T10:30:00,"Thanks, that worked!",,1001663
1001665,cust_34824,True,2024-07-06T16:00:00,"Worst service I've ever used, so disappointed",1001666,
1001666,StreamBoxHelp,False,2024-07-06T16:09:00,We're sorry for the delay and frustration -- DM us your account email so we can prioritize this.,,1001665
1001667,cust_34824,True,2024-07-06T17:04:00,DMed you now.,,1001666
1001668,cust_89541,True,2024-07-06T22:00:00,"Can't log in at all today, just spinning forever on my smart TV",1001669,
1001669,StreamBoxHelp,False,2024-07-06T23:32:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1001668
1001670,cust_60070,True,2024-07-07T02:00:00,"Please add profiles for kids, would make this so much better",1001671,
1001671,StreamBoxHelp,False,2024-07-07T03:18:00,Thanks for the suggestion! We'll pass this along to our product team.,,1001670
1001672,cust_63382,True,2024-07-07T08:00:00,"Your app won't let me sign in, keeps saying invalid credentials",1001673,
1001673,StreamBoxHelp,False,2024-07-07T08:11:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1001672
1001674,cust_64109,True,2024-07-07T13:00:00,"Can't log in at all today, just spinning forever on Android",1001675,
1001675,StreamBoxHelp,False,2024-07-07T13:18:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1001674
1001676,cust_76666,True,2024-07-07T21:00:00,App crashes whenever a video starts playing on on my smart TV,1001677,
1001677,StreamBoxHelp,False,2024-07-07T23:03:00,That's not expected -- could you tell us your device model and app version so we can dig into this?,,1001676
1001678,cust_76666,True,2024-07-07T23:06:00,DMed you now.,,1001677
1001679,cust_45279,True,2024-07-08T00:00:00,Audio and video are out of sync for the last 2 days,1001680,
1001680,StreamBoxHelp,False,2024-07-08T01:22:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1001679
1001681,cust_36667,True,2024-07-08T10:00:00,You should add a way to download episodes for offline viewing,1001682,
1001682,StreamBoxHelp,False,2024-07-08T12:22:00,Thanks for the suggestion! We'll pass this along to our product team.,,1001681
1001683,cust_10131,True,2024-07-08T12:00:00,"It freezes on the loading screen, had to force close 4 times",1001684,
1001684,StreamBoxHelp,False,2024-07-08T12:05:00,Sorry about that! Please make sure the app is updated to the latest version and try reinstalling. Let us know if the crash continues.,,1001683
1001685,cust_99128,True,2024-07-08T20:00:00,"Payment keeps failing even though my card is fine, tried 3 times",1001686,
1001686,StreamBoxHelp,False,2024-07-08T20:16:00,We can look into that -- please DM your account email and the last 4 digits of the card used so we can check the transaction.,,1001685
1001687,cust_61813,True,2024-07-09T00:00:00,I keep getting logged out of the app every time I open it on my iPhone,1001688,
1001688,StreamBoxHelp,False,2024-07-09T00:58:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1001687
1001689,cust_93252,True,2024-07-09T08:00:00,"You charged me after I cancelled last week, this isn't right",1001690,
1001690,StreamBoxHelp,False,2024-07-09T09:32:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1001689
1001691,cust_94730,True,2024-07-09T13:00:00,"I was billed twice for the same month, please fix this",,
1001693,StreamBoxHelp,False,2024-07-09T21:22:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1001692
1001694,cust_56267,True,2024-07-10T00:00:00,Quality drops to 240p randomly during playback on on the web app,1001695,
1001695,StreamBoxHelp,False,2024-07-10T00:36:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1001694
1001696,cust_12592,True,2024-07-10T07:00:00,"Please cancel my plan, I don't want to be charged again",1001697,
1001697,StreamBoxHelp,False,2024-07-10T10:31:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1001696
1001698,cust_12592,True,2024-07-10T11:04:00,Ok will try that.,,1001697
1001699,cust_89433,True,2024-07-10T15:00:00,"Your app won't let me sign in, keeps saying invalid credentials",1001700,
1001700,StreamBoxHelp,False,2024-07-10T15:33:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1001699
1001701,cust_35397,True,2024-07-10T22:00:00,"This is unacceptable, I'm requesting a full refund for several months",1001702,
1001702,StreamBoxHelp,False,2024-07-10T22:21:00,We're sorry to hear that. Please DM your account email and order ID so our billing team can review your refund eligibility.,,1001701
1001703,cust_39879,True,2024-07-11T04:00:00,"Can't log in at all today, just spinning forever on my iPhone",1001704,
1001704,StreamBoxHelp,False,2024-07-11T06:59:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1001703
1001705,cust_52336,True,2024-07-11T06:00:00,"Worst service I've ever used, so disappointed",1001706,
1001706,StreamBoxHelp,False,2024-07-11T08:11:00,That's not the experience we want for you. Please DM us details so we can make it right.,,1001705
1001707,cust_16155,True,2024-07-11T13:00:00,"Loving the new recommendations feature, keep it up",1001708,
1001708,StreamBoxHelp,False,2024-07-11T14:45:00,"Thank you so much for the kind words, we really appreciate it!",,1001707
1001709,cust_16155,True,2024-07-11T15:23:00,"Thanks, that worked!",,1001708
1001710,cust_65550,True,2024-07-11T19:00:00,"Your customer support never responds, this is ridiculous",1001711,
1001711,StreamBoxHelp,False,2024-07-11T19:21:00,That's not the experience we want for you. Please DM us details so we can make it right.,,1001710
1001712,cust_65550,True,2024-07-11T19:53:00,DMed you now.,,1001711
1001713,cust_92090,True,2024-07-12T04:00:00,"My email was changed without my permission, please help",1001714,
1001715,cust_19556,True,2024-07-12T07:00:00,"This is unacceptable, I'm requesting a full refund for 5 months",1001716,
1001716,StreamBoxHelp,False,2024-07-12T09:33:00,"Understood, we'll need to verify your account first -- DM us your email and we'll get this looked at.",,1001715
1001717,cust_51062,True,2024-07-12T15:00:00,"Customer support just helped me out super fast, appreciated",1001718,
1001718,StreamBoxHelp,False,2024-07-12T15:19:00,"That means a lot, thanks for being a subscriber!",,1001717
1001720,StreamBoxHelp,False,2024-07-12T19:04:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1001719
1001721,cust_60321,True,2024-07-13T03:00:00,"It freezes on the loading screen, had to force close several times",1001722,
1001722,StreamBoxHelp,False,2024-07-13T05:51:00,That's not expected -- could you tell us your device model and app version so we can dig into this?,,1001721
1001723,cust_87045,True,2024-07-13T08:00:00,"How do I cancel my subscription, can't find the button anywhere",,
1001724,cust_35377,True,2024-07-13T16:00:00,Audio and video are out of sync for the last several days,1001725,
1001725,StreamBoxHelp,False,2024-07-13T18:08:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1001724
1001726,cust_17928,True,2024-07-13T18:00:00,My card was charged but my subscription still shows as inactive several hours later,1001727,
1001727,StreamBoxHelp,False,2024-07-13T19:24:00,We can look into that -- please DM your account email and the last 4 digits of the card used so we can check the transaction.,,1001726
1001728,cust_50458,True,2024-07-14T03:00:00,Reset link says expired every single time on Android,1001729,
1001729,StreamBoxHelp,False,2024-07-14T05:17:00,"You can request a new reset link from the login screen -- it can take up to 10 minutes to arrive. If it still doesn't show up, DM us the email on file.",,1001728
1001730,cust_83328,True,2024-07-14T10:00:00,I keep getting logged out of the app every time I open it on my smart TV,1001731,
1001731,StreamBoxHelp,False,2024-07-14T12:48:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1001730
1001732,cust_71263,True,2024-07-14T15:00:00,"Charged the annual price when I signed up for monthly, 4 dollars extra",1001733,
1001733,StreamBoxHelp,False,2024-07-14T17:42:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1001732
1001734,cust_75002,True,2024-07-14T18:00:00,"Your app won't let me sign in, keeps saying invalid credentials",1001735,
1001735,StreamBoxHelp,False,2024-07-14T20:44:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1001734
1001736,cust_59271,True,2024-07-15T02:00:00,"Why was this show removed, I was in the middle of it",1001737,
1001737,StreamBoxHelp,False,2024-07-15T03:37:00,Licensing agreements sometimes change and titles can be removed on short notice -- sorry for the inconvenience! We'll pass this along.,,1001736
1001738,cust_59271,True,2024-07-15T02:00:00,"Why was this show removed, I was in the middle of it",1001737,
1001739,cust_48086,True,2024-07-15T07:00:00,"It freezes on the loading screen, had to force close several times",1001740,
1001740,StreamBoxHelp,False,2024-07-15T07:16:00,That's not expected -- could you tell us your device model and app version so we can dig into this?,,1001739
1001741,cust_48086,True,2024-07-15T07:36:00,Still not working for me.,,1001740
1001742,cust_32843,True,2024-07-15T14:00:00,"Payment keeps failing even though my card is fine, tried 3 times",1001743,
1001743,StreamBoxHelp,False,2024-07-15T14:50:00,"Sorry for the trouble! Payments can take up to 30 minutes to reflect. If it's still inactive after that, DM us your order number.",,1001742
1001744,cust_59666,True,2024-07-15T19:00:00,I keep getting logged out of the app every time I open it on Android,1001745,
1001745,StreamBoxHelp,False,2024-07-15T20:39:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1001744
1001746,cust_66848,True,2024-07-16T04:00:00,"Been waiting 2 days for a reply, unbelievable",1001747,
1001747,StreamBoxHelp,False,2024-07-16T07:28:00,We're sorry for the delay and frustration -- DM us your account email so we can prioritize this.,,1001746
1001748,cust_88584,True,2024-07-16T08:00:00,Quality drops to 240p randomly during playback on on my iPad,1001749,
1001749,StreamBoxHelp,False,2024-07-16T11:43:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1001748
1001750,cust_92504,True,2024-07-16T12:00:00,"You charged me after I cancelled last week, this isn't right",1001751,
1001751,StreamBoxHelp,False,2024-07-16T12:58:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1001750
1001752,cust_18503,True,2024-07-16T22:00:00,"Someone is using my account, I see devices I don't recognize logged in",1001753,
1001753,StreamBoxHelp,False,2024-07-17T00:12:00,We take this seriously. Please DM your account email immediately and avoid using the account until we confirm it's secure.,,1001752
1001754,cust_18503,True,2024-07-17T00:59:00,Ok will try that.,,1001753
1001755,cust_74853,True,2024-07-17T03:00:00,"Can I get my money back, I never used it after signing up",1001756,
1001756,StreamBoxHelp,False,2024-07-17T03:58:00,We're sorry to hear that. Please DM your account email and order ID so our billing team can review your refund eligibility.,,1001755
1001757,cust_74853,True,2024-07-17T04:55:00,Still not working for me.,,1001756
1001758,cust_65708,True,2024-07-17T08:00:00,"Please cancel my plan, I don't want to be charged again",1001759,
1001759,StreamBoxHelp,False,2024-07-17T09:10:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1001758
1001760,cust_65708,True,2024-07-17T09:17:00,Ok will try that.,,1001759
1001761,cust_40169,True,2024-07-17T14:00:00,Trying to downgrade my plan but the app won't let me,1001762,
1001762,StreamBoxHelp,False,2024-07-17T15:54:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1001761
1001763,cust_51552,True,2024-07-17T21:00:00,"You charged me after I cancelled last week, this isn't right",1001764,
1001764,StreamBoxHelp,False,2024-07-17T22:12:00,That shouldn't happen -- please DM your account email and the charge date so our billing team can review and correct it.,,1001763
1001765,cust_77212,True,2024-07-18T04:00:00,I keep getting logged out of the app every time I open it on Android,1001766,
1001766,StreamBoxHelp,False,2024-07-18T05:37:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1001765
1001767,cust_77212,True,2024-07-18T05:51:00,Ok will try that.,,1001766
1001768,cust_34987,True,2024-07-18T08:00:00,"Paid for premium but still seeing ads, what's going on",1001769,
1001769,StreamBoxHelp,False,2024-07-18T08:07:00,We can look into that -- please DM your account email and the last 4 digits of the card used so we can check the transaction.,,1001768
1001770,cust_63183,True,2024-07-18T15:00:00,"Charged the annual price when I signed up for monthly, 2 dollars extra",1001771,
1001771,StreamBoxHelp,False,2024-07-18T18:46:00,That shouldn't happen -- please DM your account email and the charge date so our billing team can review and correct it.,,1001770
1001772,cust_63183,True,2024-07-18T19:35:00,Still not working for me.,,1001771
1001773,cust_86939,True,2024-07-18T22:00:00,"This is unacceptable, I'm requesting a full refund for 5 months",1001774,
1001774,StreamBoxHelp,False,2024-07-18T23:25:00,We're sorry to hear that. Please DM your account email and order ID so our billing team can review your refund eligibility.,,1001773
1001775,cust_37470,True,2024-07-19T03:00:00,"Worst service I've ever used, so disappointed",,
1001776,cust_50051,True,2024-07-19T07:00:00,I keep getting logged out of the app every time I open it on my smart TV,1001777,
1001777,StreamBoxHelp,False,2024-07-19T08:53:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1001776
1001778,cust_49274,True,2024-07-19T16:00:00,It says not available in my country but I'm a paying subscriber,1001779,
1001779,StreamBoxHelp,False,2024-07-19T16:40:00,Licensing agreements sometimes change and titles can be removed on short notice -- sorry for the inconvenience! We'll pass this along.,,1001778
1001780,cust_89670,True,2024-07-19T22:00:00,"Charged the annual price when I signed up for monthly, 5 dollars extra",1001781,
1001781,StreamBoxHelp,False,2024-07-19T22:21:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1001780
1001782,cust_89670,True,2024-07-19T22:29:00,Ok will try that.,,1001781
1001783,cust_93755,True,2024-07-20T03:00:00,"It freezes on the loading screen, had to force close 3 times",1001784,
1001784,StreamBoxHelp,False,2024-07-20T03:13:00,Sorry about that! Please make sure the app is updated to the latest version and try reinstalling. Let us know if the crash continues.,,1001783
1001785,cust_19108,True,2024-07-20T07:00:00,"Login screen just loops back to itself, tried 3 times on Android",1001786,
1001786,StreamBoxHelp,False,2024-07-20T09:01:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1001785
1001787,cust_61262,True,2024-07-20T15:00:00,"The password reset email never arrives, checked spam too",1001788,
1001788,StreamBoxHelp,False,2024-07-20T18:15:00,"Please try the 'Forgot password' link again; if it keeps expiring, send us a DM with your account email and we'll help directly.",,1001787
1001789,cust_36958,True,2024-07-20T19:00:00,"Please add profiles for kids, would make this so much better",1001790,
1001790,StreamBoxHelp,False,2024-07-20T21:35:00,"Great idea, we've logged this as feedback for our roadmap team!",,1001789
1001791,cust_10975,True,2024-07-21T01:00:00,"How do I cancel my subscription, can't find the button anywhere",1001792,
1001792,StreamBoxHelp,False,2024-07-21T03:19:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1001791
1001793,cust_85514,True,2024-07-21T09:00:00,"I want a refund for this month, the service didn't work at all",1001794,
1001794,StreamBoxHelp,False,2024-07-21T10:33:00,"Understood, we'll need to verify your account first -- DM us your email and we'll get this looked at.",,1001793
1001795,cust_32954,True,2024-07-21T16:00:00,"You charged me after I cancelled last week, this isn't right",1001796,
1001796,StreamBoxHelp,False,2024-07-21T18:02:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1001795
1001797,cust_61583,True,2024-07-21T18:00:00,Audio and video are out of sync for the last 3 days,1001798,
1001798,StreamBoxHelp,False,2024-07-21T19:15:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1001797
1001799,cust_38476,True,2024-07-22T00:00:00,Quality drops to 240p randomly during playback on on my smart TV,1001800,
1001800,StreamBoxHelp,False,2024-07-22T00:24:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1001799
1001801,cust_69105,True,2024-07-22T09:00:00,"Why was this show removed, I was in the middle of it",1001802,
1001802,StreamBoxHelp,False,2024-07-22T09:11:00,Content availability varies by region due to licensing. We appreciate the feedback and will share it with the content team.,,1001801
1001803,cust_55043,True,2024-07-22T15:00:00,The movie I was watching just disappeared from my list,1001804,
1001804,StreamBoxHelp,False,2024-07-22T16:09:00,Licensing agreements sometimes change and titles can be removed on short notice -- sorry for the inconvenience! We'll pass this along.,,1001803
