tweet_id,_intent_label
1002849,login_issue
1002850,playback_buffering
1002851,playback_buffering
1002852,playback_buffering
1002853,playback_buffering
1002854,playback_buffering
1002855,playback_buffering
1002856,feature_request
1002857,feature_request
1002858,subscription_cancel
1002859,subscription_cancel
1002860,subscription_cancel
1002861,refund_request
1002862,refund_request
1002863,refund_request
1002864,positive_feedback
1002865,positive_feedback
1002866,positive_feedback
1002867,billing_overcharge
1002868,billing_overcharge
1002869,login_issue
1002870,login_issue
1002871,login_issue
1002872,login_issue
1002873,refund_request
1002874,refund_request
1002875,refund_request
1002876,billing_overcharge
1002877,billing_overcharge
1002878,refund_request
1002879,refund_request
1002880,refund_request
1002881,subscription_cancel
1002882,subscription_cancel
1002883,subscription_cancel
1002884,app_crash
1002885,app_crash
1002886,app_crash
1002887,app_crash
1002888,billing_overcharge
1002889,billing_overcharge
1002890,positive_feedback
1002891,positive_feedback
1002892,login_issue
1002893,login_issue
1002894,subscription_cancel
1002895,subscription_cancel
1002896,playback_buffering
1002897,playback_buffering
1002898,feature_request
1002899,feature_request
1002900,playback_buffering
1002901,playback_buffering
1002902,general_complaint
1002903,general_complaint
1002904,content_unavailable
1002905,content_unavailable
1002906,content_unavailable
1002907,password_reset
1002908,password_reset
1002909,password_reset
1002911,content_unavailable
1002912,positive_feedback
1002913,positive_feedback
1002914,playback_buffering
1002915,playback_buffering
1002916,login_issue
1002917,login_issue
1002918,playback_buffering
1002919,playback_buffering
1002920,app_crash
1002921,app_crash
1002922,content_unavailable
1002923,content_unavailable
1002924,password_reset
1002925,password_reset
1002926,password_reset
1002927,general_complaint
1002928,general_complaint
1002929,subscription_cancel
1002930,subscription_cancel
1002931,subscription_cancel
1002933,positive_feedback
1002934,billing_overcharge
1002935,billing_overcharge
1002936,password_reset
1002937,password_reset
1002938,content_unavailable
1002939,content_unavailable
1002940,refund_request
1002941,refund_request
1002942,feature_request
1002943,feature_request
1002944,positive_feedback
1002945,positive_feedback
1002946,password_reset
1002948,positive_feedback
1002949,positive_feedback
1002950,password_reset
1002951,password_reset
1002952,general_complaint
1002953,general_complaint
1002954,password_reset
1002955,password_reset
1002956,general_complaint
1002957,general_complaint
1002958,general_complaint
1002959,playback_buffering
1002960,playback_buffering
1002961,login_issue
1002962,login_issue
1002963,payment_failed
1002965,app_crash
1002966,app_crash
1002967,refund_request
1002968,refund_request
1002969,content_unavailable
1002970,content_unavailable
1002971,general_complaint
1002972,general_complaint
1002973,password_reset
1002974,password_reset
1002975,refund_request
1002976,refund_request
1002977,refund_request
1002978,payment_failed
1002979,payment_failed
1002980,general_complaint
1002981,general_complaint
1002982,playback_buffering
1002983,playback_buffering
1002984,positive_feedback
1002985,content_unavailable
1002986,content_unavailable
1002987,subscription_cancel
1002988,subscription_cancel
1002989,subscription_cancel
1002990,subscription_cancel
1002991,subscription_cancel
1002992,login_issue
1002993,login_issue
1002994,password_reset
1002995,password_reset
1002996,password_reset
1002997,billing_overcharge
1002998,billing_overcharge
1002999,refund_request
1003000,refund_request
1003001,account_security
1003002,account_security
1003003,app_crash
1003004,app_crash
1003005,login_issue
1003006,login_issue
1003007,content_unavailable
1003008,content_unavailable
1003009,payment_failed
1003010,payment_failed
1003011,payment_failed
1003012,app_crash
1003013,app_crash
1003014,account_security
1003015,account_security
1003016,app_crash
1003017,app_crash
1003018,app_crash
1003019,billing_overcharge
1003020,billing_overcharge
1003021,billing_overcharge
1003022,billing_overcharge
1003023,general_complaint
1003024,general_complaint
1003025,password_reset
1003026,password_reset
1003027,refund_request
1003028,subscription_cancel
1003029,subscription_cancel
1003030,app_crash
1003031,app_crash
1003032,general_complaint
1003033,general_complaint
1003034,login_issue
1003035,login_issue
1003036,login_issue
1003037,payment_failed
1003038,payment_failed
1003039,payment_failed
1003040,general_complaint
1003041,general_complaint
1003042,login_issue
1003043,login_issue
1003044,login_issue
1003045,app_crash
1003046,app_crash
1003047,payment_failed
1003048,payment_failed
1003050,subscription_cancel
1003051,subscription_cancel
1003052,content_unavailable
1003053,content_unavailable
1003054,subscription_cancel
1003055,login_issue
1003056,login_issue
1003057,login_issue
1003058,app_crash
1003059,app_crash
1003060,app_crash
1003061,general_complaint
1003062,general_complaint
1003063,general_complaint
1003064,general_complaint
1003065,general_complaint
1003066,login_issue
1003067,login_issue
1003068,app_crash
1003069,app_crash
1003070,login_issue
1003071,login_issue
1003072,payment_failed
1003073,payment_failed
1003074,general_complaint
1003075,general_complaint
1003076,subscription_cancel
1003077,subscription_cancel
1003078,password_reset
1003079,password_reset
1003080,subscription_cancel
1003081,subscription_cancel
1003082,positive_feedback
1003083,positive_feedback
1003084,positive_feedback
1003085,account_security
1003086,account_security
1003087,account_security
1003088,playback_buffering
1003089,playback_buffering
1003090,general_complaint
1003091,general_complaint
1003092,general_complaint
1003093,password_reset
1003094,password_reset
1003095,password_reset
1003096,account_security
1003097,billing_overcharge
1003099,login_issue
1003100,login_issue
1003101,app_crash
1003102,app_crash
1003103,subscription_cancel
1003104,subscription_cancel
1003105,subscription_cancel
1003106,content_unavailable
1003107,content_unavailable
1000153,app_crash
1000300,playback_buffering
1002665,playback_buffering
1001714,account_security
1000315,positive_feedback
1002688,content_unavailable
1002141,subscription_cancel
1000290,playback_buffering
1002964,payment_failed
1000018,payment_failed
1002263,playback_buffering
1000257,content_unavailable
1002406,billing_overcharge
1001719,login_issue
1002247,playback_buffering
1001863,positive_feedback
1001058,login_issue
1000860,positive_feedback
1002562,playback_buffering
1000439,playback_buffering
1000140,payment_failed
1000595,login_issue
1001101,billing_overcharge
1002395,playback_buffering
1001420,general_complaint
1002821,feature_request
1000832,playback_buffering
1000179,refund_request
1002341,refund_request
1000868,login_issue
1001222,refund_request
1001107,feature_request
1001625,refund_request
1002612,billing_overcharge
1000371,password_reset
1000464,payment_failed
1000355,login_issue
1000760,subscription_cancel
1001555,positive_feedback
1001584,login_issue
1002405,billing_overcharge
1001488,playback_buffering
1002523,billing_overcharge
1001287,subscription_cancel
1002065,positive_feedback
1002167,password_reset
1000185,subscription_cancel
1002771,refund_request
1001875,login_issue
1000496,refund_request
1000369,password_reset
1002390,subscription_cancel
1000950,app_crash
1003098,billing_overcharge
1000786,subscription_cancel
1000409,general_complaint
1003049,subscription_cancel
1000450,subscription_cancel
1001867,subscription_cancel
1002947,password_reset
1002269,refund_request
1001511,positive_feedback
1001548,password_reset
1001243,login_issue
1002932,positive_feedback
1002112,billing_overcharge
1000512,app_crash
1001376,password_reset
1001692,login_issue
1002823,playback_buffering
1002087,payment_failed
1001591,password_reset
1001613,account_security
1001377,password_reset
1000970,positive_feedback
1001570,app_crash
1001338,login_issue
1002371,subscription_cancel
1001980,feature_request
1002418,password_reset
1001049,login_issue
1000103,account_security
1000219,subscription_cancel
1002910,content_unavailable
1000795,feature_request
1000558,password_reset
1000052,general_complaint
1002249,payment_failed
1000064,general_complaint
1000204,subscription_cancel
1001400,billing_overcharge
1000332,billing_overcharge
1000602,login_issue
